Year,H.S Code,Commodity Description,Country,Value (S.R),Weight (kg)
2023,8041010,FRESH DATES,AFGHANISTAN,582386.0,"115,367"
2023,8041010,FRESH DATES,ALBANIA,651421.0,"124,561"
2023,8041010,FRESH DATES,GERMANY,2974625.0,"295,521"
2023,8041010,FRESH DATES,INDONESIA,47591957.0,"8,098,183"
2023,8041010,FRESH DATES,UZBEKISTAN,148500.0,"47,800"
2023,8041010,FRESH DATES,UGANDA,197775.0,"27,193"
2023,8041010,FRESH DATES,IRELAND,4069.0,1
2023,8041010,FRESH DATES,ITALY,100710.0,32351
2023,8041010,FRESH DATES,JORDAN,17712457.0,"2,696,309"
2023,8041010,FRESH DATES,UNITED ARAB EMIRATES,61291832.0,"14,485,355"
2023,8041010,FRESH DATES,BAHRAIN,106624.0,"42,344"
2023,8041010,FRESH DATES,BRAZIL,529999.0,"100,000"
2023,8041010,FRESH DATES,BOSNIA AND HERZEGOVINA,144089.0,"78,000"
2023,8041010,FRESH DATES,GABON,40000.0,"5,000"
2023,8041010,FRESH DATES,ALGERIA,264998.0,"50,000"
2023,8041010,FRESH DATES,REPUBLIC OF YEMEN,18423343.0,"6,136,010"
2023,8041010,FRESH DATES,SENEGAL,260976.0,98789
2023,8041010,FRESH DATES,SUDAN,1601143.0,"190,255"
2023,8041010,FRESH DATES,SWEDEN,2246191.0,"427,127"
2023,8041010,FRESH DATES,CHINA,24951411.0,"7,851,319"
2023,8041010,FRESH DATES,IRAQ,1272000.0,"240,000"
2023,8041010,FRESH DATES,PHILIPPINES,170374.0,"37,750"
2023,8041010,FRESH DATES,CAMEROON,4500.0,"5,500"
2023,8041010,FRESH DATES,KUWAIT,5659926.0,"1,129,553"
2023,8041010,FRESH DATES,MALDIVES,886520.0,"75,419"
2023,8041010,FRESH DATES,HUNGARY,3570.0,7
2023,8041010,FRESH DATES,MOROCCO,31335662.0,"2,946,748"
2023,8041010,FRESH DATES,UNITED KINGDOM,15659192.0,"1,763,477"
2023,8041010,FRESH DATES,NORWAY,101243.0,"27,385"
2023,8041010,FRESH DATES,NIGER,24931.0,"10,889"
2023,8041010,FRESH DATES,INDIA,43961740.0,"8,790,486"
2023,8041010,FRESH DATES,U.S.A,9635437.0,"625,725"
2023,8041010,FRESH DATES,JAPAN,526771.0,"32,892"
2023,8041010,FRESH DATES,GREECE,240020.0,"57,745"
2023,8041010,FRESH DATES,PAKISTAN,10355577.0,1983206
2023,8041010,FRESH DATES,BRUNEI DARUSSALAM,3881325.0,"209,711"
2023,8041010,FRESH DATES,BELGIUM,1445298.0,"112,714"
2023,8041010,FRESH DATES,BANGLADESH,7043444.0,"3,236,063"
2023,8041010,FRESH DATES,PANAMA,16661.0,"3,260"
2023,8041010,FRESH DATES,BENIN,2416.0,889
2023,8041010,FRESH DATES,BURKINA FASO,13383.0,"4,503"
2023,8041010,FRESH DATES,POLAND,79500.0,"15,000"
2023,8041010,FRESH DATES,THAILAND,247602.0,"59,280"
2023,8041010,FRESH DATES,TURKEY,45494577.0,8975712
2023,8041010,FRESH DATES,TRINIDAD AND TOBAGO,635274.0,"38,205"
2023,8041010,FRESH DATES,CHAD,1725879.0,"310,114"
2023,8041010,FRESH DATES,CHILE,40000.0,"5,000"
2023,8041010,FRESH DATES,TANZANIA,2702297.0,"688,130"
2023,8041010,FRESH DATES,TOGO,85416.0,"53,889"
2023,8041010,FRESH DATES,TUNISIA,5415.0,105
2023,8041010,FRESH DATES,GAMBIA,342123.0,"117,397"
2023,8041010,FRESH DATES,COMOROS,219111.0,"53,290"
2023,8041010,FRESH DATES,SOMALIA,28352533.0,9133485
2023,8041010,FRESH DATES,SOUTH AFRICA,2999783.0,"305,007"
2023,8041010,FRESH DATES,GEORGIA,187527.0,"41,540"
2023,8041010,FRESH DATES,DJIBOUTI,14794779.0,"4,953,594"
2023,8041010,FRESH DATES,RUSSIAN FEDERATION,2832713.0,"278,221"
2023,8041010,FRESH DATES,ZAMBIA,1737.0,229
2023,8041010,FRESH DATES,COTE D'IVOIRE,326469.0,"47,105"
2023,8041010,FRESH DATES,SRI LANKA,3345536.0,"772,475"
2023,8041010,FRESH DATES,SULTANATE OF OMAN,4544526.0,"892,821"
2023,8041010,FRESH DATES,SINGAPORE,9522419.0,707147
2023,8041010,FRESH DATES,SYRIA,2187698.0,"804,524"
2023,8041010,FRESH DATES,SWITZERLAND,129928.0,"12,683"
2023,8041010,FRESH DATES,SIERRA LEONE,39520.0,"22,000"
2023,8041010,FRESH DATES,GHANA,114189.0,"32,722"
2023,8041010,FRESH DATES,GUINEA,206426.0,"100,325"
2023,8041010,FRESH DATES,FRANCE,2532797.0,"236,368"
2023,8041010,FRESH DATES,PALESTINE,50700.0,"12,200"
2023,8041010,FRESH DATES,FINLAND,40000.0,"5,000"
2023,8041010,FRESH DATES,QATAR,489760.0,165900
2023,8041010,FRESH DATES,KAZAKHSTAN,1168854.0,"314,412"
2023,8041010,FRESH DATES,CAMBODIA,26498.0,"5,000"
2023,8041010,FRESH DATES,CANADA,12227211.0,"1,274,814"
2023,8041010,FRESH DATES,SOUTH KOREA,594290.0,"34,531"
2023,8041010,FRESH DATES,KENYA,1637650.0,"465,457"
2023,8041010,FRESH DATES,LEBANON,4321130.0,"785,848"
2023,8041010,FRESH DATES,LIBYA,874335.0,"222,504"
2023,8041010,FRESH DATES,LIBERIA,480.0,"2,000"
2023,8041010,FRESH DATES,MALI,15000.0,23000
2023,8041010,FRESH DATES,MALAYSIA,20242900.0,"1,694,278"
2023,8041010,FRESH DATES,EGYPT,10591107.0,"5,880,124"
2023,8041010,FRESH DATES,MAURITANIA,1061754.0,"347,444"
2023,8041010,FRESH DATES,MOZAMBIQUE,42424.0,"7,360"
2023,8041010,FRESH DATES,NIGERIA,619166.0,"122,645"
2023,8041010,FRESH DATES,NICARAGUA,529999.0,"100,000"
2023,8041010,FRESH DATES,NEW ZEALAND,10500.0,"2,400"
2023,8041010,FRESH DATES,NETHERLANDS,7239361.0,"915,142"
2023,8041010,FRESH DATES,HONG KONG,675968.0,24948
2023,8041021,PRESSED DATES,ETHIOPIA,135007.0,"22,407"
2023,8041021,PRESSED DATES,AZERBAIJAN,6976.0,908
2023,8041021,PRESSED DATES,ERITREA,1177.0,411
2023,8041021,PRESSED DATES,SPAIN,18746.0,"3,401"
2023,8041021,PRESSED DATES,AUSTRALIA,317284.0,"17,834"
2023,8041021,PRESSED DATES,AFGHANISTAN,2278.0,671
2023,8041021,PRESSED DATES,ALBANIA,79749.0,"22,069"
2023,8041021,PRESSED DATES,GERMANY,693837.0,"62,338"
2023,8041021,PRESSED DATES,INDONESIA,1172121.0,232854
2023,8041021,PRESSED DATES,UZBEKISTAN,1728.0,541
2023,8041021,PRESSED DATES,UGANDA,64757.0,"11,190"
2023,8041021,PRESSED DATES,ITALY,75641.0,"5,583"
2023,8041021,PRESSED DATES,ARGENTINA,59903.0,"10,699"
2023,8041021,PRESSED DATES,JORDAN,29934931.0,"5,488,731"
2023,8041021,PRESSED DATES,UNITED ARAB EMIRATES,189337551.0,"34,171,934"
2023,8041021,PRESSED DATES,BAHRAIN,16199082.0,"2,623,618"
2023,8041021,PRESSED DATES,BRAZIL,1177.0,411
2023,8041021,PRESSED DATES,PORTUGAL,1174.0,405
2023,8041021,PRESSED DATES,BOSNIA AND HERZEGOVINA,386126.0,"58,907"
2023,8041021,PRESSED DATES,GABON,1453.0,477
2023,8041021,PRESSED DATES,ALGERIA,4253.0,777
2023,8041021,PRESSED DATES,REPUBLIC OF YEMEN,134760731.0,"62,890,730"
2023,8041021,PRESSED DATES,SENEGAL,31451.0,"3,973"
2023,8041021,PRESSED DATES,SUDAN,2743758.0,"535,163"
2023,8041021,PRESSED DATES,SWEDEN,507900.0,"40,314"
2023,8041021,PRESSED DATES,CHINA,1025589.0,"56,418"
2023,8041021,PRESSED DATES,IRAQ,22324.0,4456
2023,8041021,PRESSED DATES,PHILIPPINES,29290.0,"5,000"
2023,8041021,PRESSED DATES,CAMEROON,83956.0,"15,008"
2023,8041021,PRESSED DATES,KUWAIT,104524921.0,"18,405,549"
2023,8041021,PRESSED DATES,MALDIVES,68495.0,"8,514"
2023,8041021,PRESSED DATES,MOROCCO,2206653.0,"239,598"
2023,8041021,PRESSED DATES,MEXICO,4298.0,795
2023,8041021,PRESSED DATES,UNITED KINGDOM,21910.0,"4,725"
2023,8041021,PRESSED DATES,NORWAY,1174.0,404
2023,8041021,PRESSED DATES,AUSTRIA,1996.0,515
2023,8041021,PRESSED DATES,NIGER,88657.0,"15,836"
2023,8041021,PRESSED DATES,INDIA,301582.0,"99,712"
2023,8041021,PRESSED DATES,U.S.A,5791195.0,"488,067"
2023,8041021,PRESSED DATES,JAPAN,64256.0,"12,230"
2023,8041021,PRESSED DATES,GREECE,14926.0,"2,436"
2023,8041021,PRESSED DATES,PAKISTAN,11227.0,"2,588"
2023,8041021,PRESSED DATES,BELGIUM,544190.0,"42,072"
2023,8041021,PRESSED DATES,BULGARIA,1173.0,402
2023,8041021,PRESSED DATES,BANGLADESH,44163.0,7957
2023,8041021,PRESSED DATES,BURKINA FASO,59194.0,"10,494"
2023,8041021,PRESSED DATES,POLAND,12890.0,"2,405"
2023,8041021,PRESSED DATES,PERU,4298.0,795
2023,8041021,PRESSED DATES,THAILAND,60158.0,"10,725"
2023,8041021,PRESSED DATES,TAIWAN,9530.0,"1,690"
2023,8041021,PRESSED DATES,TURKEY,1263034.0,"405,072"
2023,8041021,PRESSED DATES,CHAD,59936.0,"10,764"
2023,8041021,PRESSED DATES,TANZANIA,1725.0,536
2023,8041021,PRESSED DATES,TUNISIA,17091.0,3116
2023,8041021,PRESSED DATES,GAMBIA,45881.0,"37,836"
2023,8041021,PRESSED DATES,COMOROS,26335.0,"4,787"
2023,8041021,PRESSED DATES,SOMALIA,953051.0,"260,067"
2023,8041021,PRESSED DATES,SOUTH AFRICA,596791.0,"39,633"
2023,8041021,PRESSED DATES,GEORGIA,29474.0,"5,365"
2023,8041021,PRESSED DATES,DJIBOUTI,434451.0,"132,994"
2023,8041021,PRESSED DATES,RUSSIAN FEDERATION,375442.0,"18,787"
2023,8041021,PRESSED DATES,ROMANIA,2352.0,818
2023,8041021,PRESSED DATES,ZAMBIA,55395.0,9610
2023,8041021,PRESSED DATES,COTE D'IVOIRE,1180.0,416
2023,8041021,PRESSED DATES,SRI LANKA,30868.0,"5,725"
2023,8041021,PRESSED DATES,SULTANATE OF OMAN,64701243.0,"12,927,721"
2023,8041021,PRESSED DATES,SINGAPORE,1972976.0,"71,264"
2023,8041021,PRESSED DATES,SYRIA,7193427.0,"1,979,815"
2023,8041021,PRESSED DATES,SWITZERLAND,92829.0,"6,574"
2023,8041021,PRESSED DATES,TAJIKISTAN,30651.0,"5,775"
2023,8041021,PRESSED DATES,GHANA,91087.0,"24,154"
2023,8041021,PRESSED DATES,GUINEA,20509.0,3850
2023,8041021,PRESSED DATES,EQUATORIAL GUINEA,58757.0,"10,350"
2023,8041021,PRESSED DATES,GUINEA-BISSAU,29416.0,"5,250"
2023,8041021,PRESSED DATES,FRANCE,25340.0,"3,058"
2023,8041021,PRESSED DATES,FINLAND,11716.0,"2,000"
2023,8041021,PRESSED DATES,VIETNAM,9530.0,"1,690"
2023,8041021,PRESSED DATES,CYPRUS,1184.0,425
2023,8041021,PRESSED DATES,KYRGYZSTAN,34581.0,"5,478"
2023,8041021,PRESSED DATES,QATAR,29744201.0,"2,821,462"
2023,8041021,PRESSED DATES,KAZAKHSTAN,30465.0,5406
2023,8041021,PRESSED DATES,CANADA,1920300.0,"167,894"
2023,8041021,PRESSED DATES,SOUTH KOREA,8356.0,"1,684"
2023,8041021,PRESSED DATES,KENYA,146540.0,"45,771"
2023,8041021,PRESSED DATES,LEBANON,13629937.0,"2,568,204"
2023,8041021,PRESSED DATES,LIBYA,17000.0,"11,900"
2023,8041021,PRESSED DATES,MALI,60210.0,"10,828"
2023,8041021,PRESSED DATES,MALAYSIA,6986.0,"1,791"
2023,8041021,PRESSED DATES,EGYPT,97899.0,"18,306"
2023,8041021,PRESSED DATES,MACEDONIA,39168.0,23040
2023,8041021,PRESSED DATES,MAURITANIA,1454.0,479
2023,8041021,PRESSED DATES,MAURITIUS,175604.0,"14,012"
2023,8041021,PRESSED DATES,MOZAMBIQUE,30742.0,"5,476"
2023,8041021,PRESSED DATES,NEPAL,29290.0,"5,000"
2023,8041021,PRESSED DATES,NIGERIA,361588.0,"26,993"
2023,8041021,PRESSED DATES,NEW ZEALAND,257550.0,"21,600"
2023,8041021,PRESSED DATES,NETHERLANDS,110586.0,"20,995"
2023,8041021,PRESSED DATES,HONG KONG,7219.0,"1,280"
2023,8041029,OTHER DRIED DATES,ETHIOPIA,14279.0,1600
2023,8041029,OTHER DRIED DATES,AZERBAIJAN,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,ERITREA,265125.0,"50,000"
2023,8041029,OTHER DRIED DATES,SPAIN,90000.0,"2,000"
2023,8041029,OTHER DRIED DATES,AUSTRALIA,460965.0,"36,320"
2023,8041029,OTHER DRIED DATES,ALBANIA,157024.0,"26,935"
2023,8041029,OTHER DRIED DATES,GERMANY,1864911.0,"140,382"
2023,8041029,OTHER DRIED DATES,INDONESIA,6110513.0,"1,170,374"
2023,8041029,OTHER DRIED DATES,UZBEKISTAN,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,UGANDA,191792.0,41135
2023,8041029,OTHER DRIED DATES,IRELAND,8799.0,174
2023,8041029,OTHER DRIED DATES,ITALY,13889.0,"1,419"
2023,8041029,OTHER DRIED DATES,JORDAN,26137214.0,"4,471,584"
2023,8041029,OTHER DRIED DATES,UNITED ARAB EMIRATES,187346781.0,"32,077,825"
2023,8041029,OTHER DRIED DATES,BAHRAIN,1629738.0,"289,566"
2023,8041029,OTHER DRIED DATES,BOSNIA AND HERZEGOVINA,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,MONTENEGRO,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,REPUBLIC OF YEMEN,1148363.0,"520,613"
2023,8041029,OTHER DRIED DATES,SENEGAL,269717.0,55420
2023,8041029,OTHER DRIED DATES,SUDAN,612543.0,"120,520"
2023,8041029,OTHER DRIED DATES,SWEDEN,229054.0,"24,255"
2023,8041029,OTHER DRIED DATES,CHINA,3598698.0,"990,274"
2023,8041029,OTHER DRIED DATES,PHILIPPINES,53025.0,"14,000"
2023,8041029,OTHER DRIED DATES,KUWAIT,261596.0,"26,911"
2023,8041029,OTHER DRIED DATES,MALDIVES,6027.0,563
2023,8041029,OTHER DRIED DATES,MOROCCO,32754893.0,"3,359,168"
2023,8041029,OTHER DRIED DATES,UNITED KINGDOM,1614163.0,"329,829"
2023,8041029,OTHER DRIED DATES,NORWAY,168907.0,4848
2023,8041029,OTHER DRIED DATES,AUSTRIA,5000.0,103
2023,8041029,OTHER DRIED DATES,NIGER,267647.0,"50,000"
2023,8041029,OTHER DRIED DATES,INDIA,4649274.0,"1,138,723"
2023,8041029,OTHER DRIED DATES,U.S.A,4280053.0,"260,119"
2023,8041029,OTHER DRIED DATES,JAPAN,749271.0,"35,718"
2023,8041029,OTHER DRIED DATES,PAKISTAN,830804.0,"59,485"
2023,8041029,OTHER DRIED DATES,BRUNEI DARUSSALAM,11355.0,215
2023,8041029,OTHER DRIED DATES,BELGIUM,226119.0,"19,329"
2023,8041029,OTHER DRIED DATES,BULGARIA,133474.0,25110
2023,8041029,OTHER DRIED DATES,BANGLADESH,4269375.0,"2,023,883"
2023,8041029,OTHER DRIED DATES,BENIN,1707.0,"2,100"
2023,8041029,OTHER DRIED DATES,BURKINA FASO,265000.0,"50,000"
2023,8041029,OTHER DRIED DATES,BURUNDI,133824.0,"25,000"
2023,8041029,OTHER DRIED DATES,BELARUS,530000.0,"100,000"
2023,8041029,OTHER DRIED DATES,THAILAND,7808.0,950
2023,8041029,OTHER DRIED DATES,TURKEY,10676660.0,"2,784,863"
2023,8041029,OTHER DRIED DATES,TRINIDAD AND TOBAGO,170700.0,"10,008"
2023,8041029,OTHER DRIED DATES,CHAD,583000.0,110000
2023,8041029,OTHER DRIED DATES,TANZANIA,935920.0,"308,150"
2023,8041029,OTHER DRIED DATES,TUNISIA,265000.0,"50,000"
2023,8041029,OTHER DRIED DATES,GAMBIA,135530.0,"25,580"
2023,8041029,OTHER DRIED DATES,SOMALIA,2346340.0,"641,580"
2023,8041029,OTHER DRIED DATES,REPUBLIC OF KOSOVO,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,SOUTH AFRICA,804544.0,"131,617"
2023,8041029,OTHER DRIED DATES,GEORGIA,418305.0,"21,600"
2023,8041029,OTHER DRIED DATES,DJIBOUTI,1087440.0,"296,190"
2023,8041029,OTHER DRIED DATES,RUSSIAN FEDERATION,692211.0,65838
2023,8041029,OTHER DRIED DATES,ZAMBIA,202964.0,"40,908"
2023,8041029,OTHER DRIED DATES,COTE D'IVOIRE,265000.0,"50,000"
2023,8041029,OTHER DRIED DATES,SRI LANKA,1343.0,900
2023,8041029,OTHER DRIED DATES,SULTANATE OF OMAN,6981636.0,"1,221,294"
2023,8041029,OTHER DRIED DATES,SINGAPORE,106856.0,"3,615"
2023,8041029,OTHER DRIED DATES,SYRIA,2133947.0,"665,784"
2023,8041029,OTHER DRIED DATES,SWITZERLAND,115595.0,"2,559"
2023,8041029,OTHER DRIED DATES,SIERRA LEONE,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,GHANA,11500.0,12700
2023,8041029,OTHER DRIED DATES,GUINEA,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,GUINEA-BISSAU,132500.0,"25,000"
2023,8041029,OTHER DRIED DATES,FRANCE,2937183.0,"299,017"
2023,8041029,OTHER DRIED DATES,KYRGYZSTAN,112791.0,"22,562"
2023,8041029,OTHER DRIED DATES,QATAR,192460.0,"19,298"
2023,8041029,OTHER DRIED DATES,KAZAKHSTAN,493185.0,"207,840"
2023,8041029,OTHER DRIED DATES,CANADA,671621.0,"93,756"
2023,8041029,OTHER DRIED DATES,SOUTH KOREA,122500.0,"10,000"
2023,8041029,OTHER DRIED DATES,KENYA,251837.0,60594
2023,8041029,OTHER DRIED DATES,LEBANON,7036529.0,"1,404,121"
2023,8041029,OTHER DRIED DATES,LIBERIA,133824.0,"25,000"
2023,8041029,OTHER DRIED DATES,MALI,265000.0,"50,000"
2023,8041029,OTHER DRIED DATES,MALAYSIA,11331044.0,"763,612"
2023,8041029,OTHER DRIED DATES,MADAGASCAR,200.0,"1,000"
2023,8041029,OTHER DRIED DATES,EGYPT,573517.0,"157,703"
2023,8041029,OTHER DRIED DATES,MACEDONIA,177193.0,"48,040"
2023,8041029,OTHER DRIED DATES,MALAWI,59004.0,"16,048"
2023,8041029,OTHER DRIED DATES,MAURITANIA,921103.0,229150
2023,8041029,OTHER DRIED DATES,MAURITIUS,265900.0,"29,346"
2023,8041029,OTHER DRIED DATES,NIGERIA,20269.0,"2,780"
2023,8041029,OTHER DRIED DATES,NETHERLANDS,1799410.0,"174,803"
2023,8041029,OTHER DRIED DATES,HONG KONG,152067.0,"8,510"
