Year,H.S Code,Commodity Description AR,Commodity Description EN,Country AR ,Country EN ,Value (S.R),Weight (kg)
2016,8041010,تمر طازج,FRESH DATES,ساو تومي وبرينسيبي,SAO TOME AND PRINCIPE,"8,213","2,000"
2016,8041010,تمر طازج,FRESH DATES,سـلطنة عمان,SULTANATE OF OMAN,"776,025","162,739"
2016,8041010,تمر طازج,FRESH DATES,سـنغافورة,SINGAPORE,"4,148,662","257,086"
2016,8041010,تمر طازج,FRESH DATES,سوريا,SYRIA,"652,074","218,198"
2016,8041010,تمر طازج,FRESH DATES,سـويسـرا,SWITZERLAND,"234,240","19,012"
2016,8041010,تمر طازج,FRESH DATES,سيراليون,SIERRA LEONE,"9,400","4,500"
2016,8041010,تمر طازج,FRESH DATES,سـيريلنكا,SRI LANKA,"1,499,250","327,155"
2016,8041010,تمر طازج,FRESH DATES,غانا,GHANA,"285,998","73,000"
2016,8041010,تمر طازج,FRESH DATES,غينيا,GUINEA,"53,200","32,000"
2016,8041010,تمر طازج,FRESH DATES,فرنسا,FRANCE,"510,046","99,675"
2016,8041010,تمر طازج,FRESH DATES,قرقيزيا,KYRGYZSTAN,"4,000",500
2016,8041010,تمر طازج,FRESH DATES,قطـر,QATAR,"1,076,374","192,997"
2016,8041010,تمر طازج,FRESH DATES,كازاخستان,KAZAKHSTAN,"11,815",425
2016,8041010,تمر طازج,FRESH DATES,كندا,CANADA,"3,107,341","256,712"
2016,8041010,تمر طازج,FRESH DATES,كوريا الجنوبية,SOUTH KOREA,"7,468",105
2016,8041010,تمر طازج,FRESH DATES,كينيا,KENYA,"430,171","300,265"
2016,8041010,تمر طازج,FRESH DATES,لبنان,LEBANON,"32,136,297","4,867,098"
2016,8041010,تمر طازج,FRESH DATES,مـاليزيا,MALAYSIA,"13,674,360","641,783"
2016,8041010,تمر طازج,FRESH DATES,مـصـر,EGYPT,"4,429,976","1,463,030"
2016,8041010,تمر طازج,FRESH DATES,ملاوي,MALAWI,500,56
2016,8041010,تمر طازج,FRESH DATES,موريتانيا,MAURITANIA,"4,296,237","1,109,700"
2016,8041010,تمر طازج,FRESH DATES,موريشس,MAURITIUS,"159,107","14,297"
2016,8041010,تمر طازج,FRESH DATES,موزمبيق,MOZAMBIQUE,"112,500","20,000"
2016,8041010,تمر طازج,FRESH DATES,مولدافيا,MOLDOVA,"11,475",105
2016,8041010,تمر طازج,FRESH DATES,نيجيريا,NIGERIA,"76,512","29,397"
2016,8041010,تمر طازج,FRESH DATES,هولندا,NETHERLANDS,"1,071,750","241,229"
2016,8041010,تمر طازج,FRESH DATES,هونج كونج,HONG KONG,"94,881","5,876"
2016,8041021,تمر مكنوز,STORED DATES,أوزباكستان,UZBEKISTAN,"16,061","2,460"
2016,8041021,تمر مكنوز,STORED DATES,اثيوبيا,ETHIOPIA,"556,499","104,100"
2016,8041021,تمر مكنوز,STORED DATES,اذربيجان,AZERBAIJAN,"345,000","23,000"
2016,8041021,تمر مكنوز,STORED DATES,اريتيريا,ERITREA,"2,484","4,100"
2016,8041021,تمر مكنوز,STORED DATES,اسبانيا,SPAIN,"22,522","3,890"
2016,8041021,تمر مكنوز,STORED DATES,استراليا,AUSTRALIA,"624,218","51,990"
2016,8041021,تمر مكنوز,STORED DATES,افغانسـتان,AFGHANISTAN,"30,901","5,320"
2016,8041021,تمر مكنوز,STORED DATES,الارجنتين,ARGENTINA,"20,044","3,310"
2016,8041021,تمر مكنوز,STORED DATES,الاردن,JORDAN,"12,177,220","1,815,320"
2016,8041021,تمر مكنوز,STORED DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"26,047,090","4,589,898"
2016,8041021,تمر مكنوز,STORED DATES,البانيا,ALBANIA,"16,318","2,460"
2016,8041021,تمر مكنوز,STORED DATES,البحرين,BAHRAIN,"5,414,417","1,503,588"
2016,8041021,تمر مكنوز,STORED DATES,البرتغال,PORTUGAL,"9,958","1,240"
2016,8041021,تمر مكنوز,STORED DATES,البوسنة والهرسك,BOSNIA & HERZEGOVINA,"353,202","105,780"
2016,8041021,تمر مكنوز,STORED DATES,التشيك,CZECH REPUBLIC,"17,701","3,096"
2016,8041021,تمر مكنوز,STORED DATES,الجابون,GABON,"24,284","4,100"
2016,8041021,تمر مكنوز,STORED DATES,الجزائر,ALGERIA,"17,198","4,060"
2016,8041021,تمر مكنوز,STORED DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"45,780,050","20,715,919"
2016,8041021,تمر مكنوز,STORED DATES,الدنمرك,DENMARK,"24,169","11,880"
2016,8041021,تمر مكنوز,STORED DATES,السـنغال,SENEGAL,"63,789","17,740"
2016,8041021,تمر مكنوز,STORED DATES,السـودان,SUDAN,"1,246,419","957,109"
2016,8041021,تمر مكنوز,STORED DATES,السويد,SWEDEN,"1,093,904","186,596"
2016,8041021,تمر مكنوز,STORED DATES,الصـين,CHINA,"2,890,845","1,317,823"
2016,8041021,تمر مكنوز,STORED DATES,العراق,IRAQ,"5,108,142","2,272,518"
2016,8041021,تمر مكنوز,STORED DATES,الـفـلبين,PHILIPPINES,"185,500","32,450"
2016,8041021,تمر مكنوز,STORED DATES,الكميرون,CAMEROON,"2,578,992","486,300"
2016,8041021,تمر مكنوز,STORED DATES,الكويت,KUWAIT,"28,840,099","5,798,577"
2016,8041021,تمر مكنوز,STORED DATES,المانيا,GERMANY,"869,666","326,318"
2016,8041021,تمر مكنوز,STORED DATES,المجر (هنغاريا),HUNGARY,"14,201","2,464"
2016,8041021,تمر مكنوز,STORED DATES,المغرب,MOROCCO,"1,889,643","278,049"
2016,8041021,تمر مكنوز,STORED DATES,المملكة المتحدة,UNITED KINGDOM,"3,992,477","657,965"
2016,8041021,تمر مكنوز,STORED DATES,النرويج,NORWAY,"21,831","2,229"
2016,8041021,تمر مكنوز,STORED DATES,النمسـا,AUSTRIA,"4,000",918
2016,8041021,تمر مكنوز,STORED DATES,النيجر,NIGER,"575,398","113,910"
2016,8041021,تمر مكنوز,STORED DATES,الـهـنـد,INDIA,"6,405,806","2,117,071"
2016,8041021,تمر مكنوز,STORED DATES,الولايات المتحدة الامريكية,U.S.A,"2,671,091","397,850"
2016,8041021,تمر مكنوز,STORED DATES,الـيـابـان,JAPAN,"14,758","2,748"
2016,8041021,تمر مكنوز,STORED DATES,اليونان,GREECE,"9,701","1,240"
2016,8041021,تمر مكنوز,STORED DATES,انـدونيسـيا,INDONESIA,"362,563","66,657"
2016,8041021,تمر مكنوز,STORED DATES,اوكرانيا,UKRAINE,"8,261","1,918"
2016,8041021,تمر مكنوز,STORED DATES,ايرلندا,IRELAND,"8,581",918
2016,8041021,تمر مكنوز,STORED DATES,ايطاليا,ITALY,"16,198","3,148"
2016,8041021,تمر مكنوز,STORED DATES,باكسـتان,PAKISTAN,"1,477,424","359,068"
2016,8041021,تمر مكنوز,STORED DATES,بروناي دار السلام,BRUNEI DARUSSALAM,"3,527,301","157,980"
2016,8041021,تمر مكنوز,STORED DATES,بلجيكا,BELGIUM,"18,208","3,574"
2016,8041021,تمر مكنوز,STORED DATES,بلغاريا,BULGARIA,"14,943","2,048"
2016,8041021,تمر مكنوز,STORED DATES,بنجـلادش,BANGLADESH,"4,340,667","839,410"
2016,8041021,تمر مكنوز,STORED DATES,بنين (داهومي),BENIN,"389,100","82,000"
2016,8041021,تمر مكنوز,STORED DATES,بولندا,POLAND,"9,701","1,240"
2016,8041021,تمر مكنوز,STORED DATES,تـايلند,THAILAND,"287,451","50,838"
2016,8041021,تمر مكنوز,STORED DATES,تايوان,TAIWAN,"42,856","6,670"
2016,8041021,تمر مكنوز,STORED DATES,تركمانستان,TURKMENISTAN,"24,541","4,100"
2016,8041021,تمر مكنوز,STORED DATES,تركيا,TURKEY,"6,469,010","1,521,565"
2016,8041021,تمر مكنوز,STORED DATES,تشـاد,CHAD,"42,400","4,100"
2016,8041021,تمر مكنوز,STORED DATES,تنزانيا,TANZANIA,"435,122","162,485"
2016,8041021,تمر مكنوز,STORED DATES,تونس,TUNISIA,"15,998","3,160"
2016,8041021,تمر مكنوز,STORED DATES,جامبيا,GAMBIA,"35,500","16,500"
2016,8041021,تمر مكنوز,STORED DATES,جزر القمر,COMOROS,"70,954","17,520"
2016,8041021,تمر مكنوز,STORED DATES,جزر المالديف,MALDIVES,"3,000","1,000"
2016,8041021,تمر مكنوز,STORED DATES,جمهورية الصومال,SOMALIA,"1,650,600","498,400"
2016,8041021,تمر مكنوز,STORED DATES,جنوب افريقيا,SOUTH AFRICA,"955,230","100,003"
2016,8041021,تمر مكنوز,STORED DATES,جيبوتي,DJIBOUTI,"860,167","244,916"
2016,8041021,تمر مكنوز,STORED DATES,روسيا الاتحادية,RUSSIAN FEDERATION,"427,076","19,352"
2016,8041021,تمر مكنوز,STORED DATES,رومانيا,ROMANIA,"9,701","1,240"
2016,8041021,تمر مكنوز,STORED DATES,زامبيا,ZAMBIA,"44,404","16,510"
2016,8041021,تمر مكنوز,STORED DATES,ساحل العاج (كوت دي فوار),COTE D'IVOIRE,"24,284","4,100"
2016,8041021,تمر مكنوز,STORED DATES,ساو تومي وبرينسيبي,SAO TOME AND PRINCIPE,"484,322","90,510"
2016,8041021,تمر مكنوز,STORED DATES,سـلطنة عمان,SULTANATE OF OMAN,"1,124,165","295,650"
2016,8041021,تمر مكنوز,STORED DATES,سلوفاكيا,SLOVAKIA,"21,000",983
2016,8041021,تمر مكنوز,STORED DATES,سـنغافورة,SINGAPORE,"1,046,472","43,292"
2016,8041021,تمر مكنوز,STORED DATES,سـويسـرا,SWITZERLAND,"534,605","36,113"
2016,8041021,تمر مكنوز,STORED DATES,سـيريلنكا,SRI LANKA,"325,312","62,635"
2016,8041021,تمر مكنوز,STORED DATES,غانا,GHANA,"100,809","35,400"
2016,8041021,تمر مكنوز,STORED DATES,غينيا,GUINEA,"39,750","29,000"
2016,8041021,تمر مكنوز,STORED DATES,غينيا الاستوائية,EQUATORIAL GUINEA,"7,324",845
2016,8041021,تمر مكنوز,STORED DATES,فرنسا,FRANCE,"669,020","130,458"
2016,8041021,تمر مكنوز,STORED DATES,فلسطين,PALESTINE,"129,957","61,410"
2016,8041021,تمر مكنوز,STORED DATES,فنلندا,FINLAND,"10,581","2,610"
2016,8041021,تمر مكنوز,STORED DATES,فيتنام,VIETNAM,"30,901","1,650"
2016,8041021,تمر مكنوز,STORED DATES,قطـر,QATAR,"38,694,579","4,226,967"
2016,8041021,تمر مكنوز,STORED DATES,كازاخستان,KAZAKHSTAN,"26,500","2,870"
2016,8041021,تمر مكنوز,STORED DATES,كندا,CANADA,"2,736,829","367,666"
2016,8041021,تمر مكنوز,STORED DATES,كوبا,CUBA,"3,500","2,000"
2016,8041021,تمر مكنوز,STORED DATES,كوريا الجنوبية,SOUTH KOREA,"24,629","3,747"
2016,8041021,تمر مكنوز,STORED DATES,كينيا,KENYA,"155,284","45,483"
2016,8041021,تمر مكنوز,STORED DATES,لبنان,LEBANON,"441,585","178,612"
2016,8041021,تمر مكنوز,STORED DATES,ليسوتو,LESOTHO,"191,250","24,000"
2016,8041021,تمر مكنوز,STORED DATES,مالطـه,MALTA,"150,000","40,000"
2016,8041021,تمر مكنوز,STORED DATES,مالي,MALI,"25,284","4,472"
2016,8041021,تمر مكنوز,STORED DATES,مـاليزيا,MALAYSIA,"2,125,635","224,682"
2016,8041021,تمر مكنوز,STORED DATES,مـصـر,EGYPT,"3,915,143","196,660"
2016,8041021,تمر مكنوز,STORED DATES,موريتانيا,MAURITANIA,"6,960","4,000"
2016,8041021,تمر مكنوز,STORED DATES,موزمبيق,MOZAMBIQUE,"200,625","36,000"
2016,8041021,تمر مكنوز,STORED DATES,نيبـال,NEPAL,"31,158","1,240"
2016,8041021,تمر مكنوز,STORED DATES,نيجيريا,NIGERIA,"105,084","30,700"
2016,8041021,تمر مكنوز,STORED DATES,نيكراجوا,NICARAGUA,"1,240,200","234,000"
2016,8041021,تمر مكنوز,STORED DATES,نيوزلندا,NEW ZEALAND,"16,824","3,793"
2016,8041021,تمر مكنوز,STORED DATES,هولندا,NETHERLANDS,"1,131,300","179,288"
2016,8041021,تمر مكنوز,STORED DATES,هونج كونج,HONG KONG,"10,944","1,780"
2016,8041021,تمر مكنوز,STORED DATES,هوندوراس,HONDURAS,"1,754,300","331,000"
2016,8041029,غيرها من تمور,OTHER DATES,الاردن,JORDAN,"5,554,858","895,814"
2016,8041029,غيرها من تمور,OTHER DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"80,212,650","14,439,360"
2016,8041029,غيرها من تمور,OTHER DATES,البحرين,BAHRAIN,"705,322","36,194"
2016,8041029,غيرها من تمور,OTHER DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"80,540","12,081"
2016,8041029,غيرها من تمور,OTHER DATES,الدنمرك,DENMARK,"53,156","19,740"
2016,8041029,غيرها من تمور,OTHER DATES,السويد,SWEDEN,"97,522","17,520"
2016,8041029,غيرها من تمور,OTHER DATES,العراق,IRAQ,"1,457,654","786,000"
2016,8041029,غيرها من تمور,OTHER DATES,الكويت,KUWAIT,"14,157,148","2,409,143"
2016,8041029,غيرها من تمور,OTHER DATES,المانيا,GERMANY,"9,375",950
2016,8041029,غيرها من تمور,OTHER DATES,المغرب,MOROCCO,"2,380",300
2016,8041029,غيرها من تمور,OTHER DATES,المملكة المتحدة,UNITED KINGDOM,"334,245","29,588"
2016,8041029,غيرها من تمور,OTHER DATES,الـهـنـد,INDIA,"371,606","95,400"
2016,8041029,غيرها من تمور,OTHER DATES,الولايات المتحدة الامريكية,U.S.A,"213,750","18,000"
2016,8041029,غيرها من تمور,OTHER DATES,باكسـتان,PAKISTAN,"2,000",90
2016,8041029,غيرها من تمور,OTHER DATES,بنجـلادش,BANGLADESH,"45,412","23,000"
2016,8041029,غيرها من تمور,OTHER DATES,تركيا,TURKEY,"1,785,894","846,284"
2016,8041029,غيرها من تمور,OTHER DATES,جنوب افريقيا,SOUTH AFRICA,"262,047","25,289"
2016,8041029,غيرها من تمور,OTHER DATES,سـلطنة عمان,SULTANATE OF OMAN,"3,896,723","523,779"
2016,8041029,غيرها من تمور,OTHER DATES,سـنغافورة,SINGAPORE,"765,686","27,603"
2016,8041029,غيرها من تمور,OTHER DATES,سوريا,SYRIA,"138,000","50,000"
2016,8041029,غيرها من تمور,OTHER DATES,سـويسـرا,SWITZERLAND,"6,337",75
2016,8041029,غيرها من تمور,OTHER DATES,فلسطين,PALESTINE,"552,000","187,000"
2016,8041029,غيرها من تمور,OTHER DATES,كرواتيا,CROATIA,"68,906","21,000"
2016,8041029,غيرها من تمور,OTHER DATES,لبنان,LEBANON,"1,402,051","282,402"
2016,8041029,غيرها من تمور,OTHER DATES,مالطـه,MALTA,"68,906","22,000"
2016,8041029,غيرها من تمور,OTHER DATES,مـصـر,EGYPT,"86,708","63,110"
2016,8041029,غيرها من تمور,OTHER DATES,نيبـال,NEPAL,"14,000","2,919"
2016,8041029,غيرها من تمور,OTHER DATES,نيجيريا,NIGERIA,"3,500","4,946"
2017,8041010,تمر طازج,FRESH DATES,اثيوبيا,ETHIOPIA,"1,770,036","2,324,552"
2017,8041010,تمر طازج,FRESH DATES,اذربيجان,AZERBAIJAN,"337,009","23,000"
2017,8041010,تمر طازج,FRESH DATES,اروبا,ARUBA,"206,250","40,625"
2017,8041010,تمر طازج,FRESH DATES,اريتيريا,ERITREA,"134,650","17,160"
2017,8041010,تمر طازج,FRESH DATES,اسبانيا,SPAIN,"5,430",480
2017,8041010,تمر طازج,FRESH DATES,استراليا,AUSTRALIA,"493,779","45,638"
2017,8041010,تمر طازج,FRESH DATES,افغانسـتان,AFGHANISTAN,"1,000",100
2017,8041010,تمر طازج,FRESH DATES,الاردن,JORDAN,"29,470,265","4,706,848"
2017,8041010,تمر طازج,FRESH DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"16,558,456","5,516,416"
2017,8041010,تمر طازج,FRESH DATES,البحرين,BAHRAIN,"364,956","27,118"
2017,8041010,تمر طازج,FRESH DATES,البوسنة والهرسك,BOSNIA & HERZEGOVINA,"134,250","43,000"
2017,8041010,تمر طازج,FRESH DATES,التشيك,CZECH REPUBLIC,"7,592","1,289"
2017,8041010,تمر طازج,FRESH DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"11,520,928","2,750,116"
2017,8041010,تمر طازج,FRESH DATES,الدنمرك,DENMARK,"44,759","19,250"
2017,8041010,تمر طازج,FRESH DATES,السـنغال,SENEGAL,"586,975","143,481"
2017,8041010,تمر طازج,FRESH DATES,السـودان,SUDAN,"1,140,834","567,662"
2017,8041010,تمر طازج,FRESH DATES,السويد,SWEDEN,"803,279","142,900"
2017,8041010,تمر طازج,FRESH DATES,الصـين,CHINA,"227,350","76,375"
2017,8041010,تمر طازج,FRESH DATES,العراق,IRAQ,"66,850","24,100"
2017,8041010,تمر طازج,FRESH DATES,الـفـلبين,PHILIPPINES,"349,970","80,240"
2017,8041010,تمر طازج,FRESH DATES,الكويت,KUWAIT,"14,635,003","4,586,429"
2017,8041010,تمر طازج,FRESH DATES,المانيا,GERMANY,"633,838","85,906"
2017,8041010,تمر طازج,FRESH DATES,المغرب,MOROCCO,"8,612,295","1,023,967"
2017,8041010,تمر طازج,FRESH DATES,المملكة المتحدة,UNITED KINGDOM,"3,351,981","434,058"
2017,8041010,تمر طازج,FRESH DATES,النرويج,NORWAY,"639,352","77,211"
2017,8041010,تمر طازج,FRESH DATES,الـهـنـد,INDIA,"3,574,147","1,162,121"
2017,8041010,تمر طازج,FRESH DATES,الولايات المتحدة الامريكية,U.S.A,"1,825,358","326,461"
2017,8041010,تمر طازج,FRESH DATES,الـيـابـان,JAPAN,"14,000","1,210"
2017,8041010,تمر طازج,FRESH DATES,انـدونيسـيا,INDONESIA,"1,394,141","295,332"
2017,8041010,تمر طازج,FRESH DATES,انغولا,ANGOLA,"149,259","20,000"
2017,8041010,تمر طازج,FRESH DATES,ايطاليا,ITALY,"37,200","29,560"
2017,8041010,تمر طازج,FRESH DATES,باكسـتان,PAKISTAN,"32,300","5,761"
2017,8041010,تمر طازج,FRESH DATES,بروناي دار السلام,BRUNEI DARUSSALAM,"115,280","12,225"
2017,8041010,تمر طازج,FRESH DATES,بريدوس,BARBADOS,"1,000",90
2017,8041010,تمر طازج,FRESH DATES,بلجيكا,BELGIUM,"1,250,567","345,294"
2017,8041010,تمر طازج,FRESH DATES,بلغاريا,BULGARIA,"33,750","9,000"
2017,8041010,تمر طازج,FRESH DATES,بنجـلادش,BANGLADESH,"1,512,422","608,549"
2017,8041010,تمر طازج,FRESH DATES,بنما,PANAMA,"9,670",793
2017,8041010,تمر طازج,FRESH DATES,بنين (داهومي),BENIN,"8,500","4,581"
2017,8041010,تمر طازج,FRESH DATES,تـايلند,THAILAND,"104,000","34,080"
2017,8041010,تمر طازج,FRESH DATES,تركيا,TURKEY,"66,583,846","14,235,088"
2017,8041010,تمر طازج,FRESH DATES,تريندادوتوباكو,TRINIDAD & TOBAGO,"242,625","15,200"
2017,8041010,تمر طازج,FRESH DATES,تشـاد,CHAD,"2,000",520
2017,8041010,تمر طازج,FRESH DATES,تنزانيا,TANZANIA,"484,414","99,215"
2017,8041010,تمر طازج,FRESH DATES,توجو,TOGO,"11,080","11,504"
2017,8041010,تمر طازج,FRESH DATES,جامبيا,GAMBIA,"150,215","35,584"
2017,8041010,تمر طازج,FRESH DATES,جزر القمر,COMOROS,"78,912","24,800"
2017,8041010,تمر طازج,FRESH DATES,جزر المالديف,MALDIVES,"79,386","15,499"
2017,8041010,تمر طازج,FRESH DATES,جمهورية الجبل الاسود,MONTENEGRO,"1,650",205
2017,8041010,تمر طازج,FRESH DATES,جمهورية الصومال,SOMALIA,"15,123,954","5,268,626"
2017,8041010,تمر طازج,FRESH DATES,جنوب افريقيا,SOUTH AFRICA,"1,098,681","90,317"
2017,8041010,تمر طازج,FRESH DATES,جورجيا,GEORGIA,"1,000",76
2017,8041010,تمر طازج,FRESH DATES,جيبوتي,DJIBOUTI,"1,983,681","988,890"
2017,8041010,تمر طازج,FRESH DATES,روسيا الاتحادية,RUSSIAN FEDERATION,"118,403","2,371"
2017,8041010,تمر طازج,FRESH DATES,رومانيا,ROMANIA,"1,000","3,457"
2017,8041010,تمر طازج,FRESH DATES,زامبيا,ZAMBIA,"17,000","1,501"
2017,8041010,تمر طازج,FRESH DATES,ساو تومي وبرينسيبي,SAO TOME AND PRINCIPE,"530,000","100,000"
2017,8041010,تمر طازج,FRESH DATES,سـلطنة عمان,SULTANATE OF OMAN,"1,641,215","466,314"
2017,8041010,تمر طازج,FRESH DATES,سـنغافورة,SINGAPORE,"3,649,635","236,557"
2017,8041010,تمر طازج,FRESH DATES,سوازى لاند,SWAZILAND,"318,895","28,889"
2017,8041010,تمر طازج,FRESH DATES,سـويسـرا,SWITZERLAND,"671,035","59,486"
2017,8041010,تمر طازج,FRESH DATES,سـيريلنكا,SRI LANKA,"1,099,650","234,777"
2017,8041010,تمر طازج,FRESH DATES,طاجاكستان,TAJIKISTAN,"265,000","50,000"
2017,8041010,تمر طازج,FRESH DATES,غانا,GHANA,"272,072","59,868"
2017,8041010,تمر طازج,FRESH DATES,غينيا,GUINEA,"56,550","37,311"
2017,8041010,تمر طازج,FRESH DATES,فرنسا,FRANCE,"1,845,362","212,604"
2017,8041010,تمر طازج,FRESH DATES,قرقيزيا,KYRGYZSTAN,"5,000",631
2017,8041010,تمر طازج,FRESH DATES,قطـر,QATAR,"128,500","41,020"
2017,8041010,تمر طازج,FRESH DATES,كازاخستان,KAZAKHSTAN,"3,000","2,739"
2017,8041010,تمر طازج,FRESH DATES,كندا,CANADA,"4,633,999","471,616"
2017,8041010,تمر طازج,FRESH DATES,كينيا,KENYA,"986,515","369,345"
2017,8041010,تمر طازج,FRESH DATES,لبنان,LEBANON,"35,108,679","5,104,880"
2017,8041010,تمر طازج,FRESH DATES,ليبيا,LIBYA,885,50
2017,8041010,تمر طازج,FRESH DATES,مالي,MALI,"9,880",580
2017,8041010,تمر طازج,FRESH DATES,مـاليزيا,MALAYSIA,"6,662,691","435,412"
2017,8041010,تمر طازج,FRESH DATES,مـصـر,EGYPT,"3,820,092","1,178,420"
2017,8041010,تمر طازج,FRESH DATES,ملاوي,MALAWI,"1,000",64
2017,8041010,تمر طازج,FRESH DATES,موريتانيا,MAURITANIA,"6,682,692","1,213,200"
2017,8041010,تمر طازج,FRESH DATES,موريشس,MAURITIUS,"280,766","23,280"
2017,8041010,تمر طازج,FRESH DATES,نيجيريا,NIGERIA,"1,698,090","357,970"
2017,8041010,تمر طازج,FRESH DATES,هولندا,NETHERLANDS,"1,524,098","267,170"
2017,8041010,تمر طازج,FRESH DATES,هونج كونج,HONG KONG,"15,348","4,830"
2017,8041021,تمر مكنوز,STORED DATES,أوزباكستان,UZBEKISTAN,"50,400","3,504"
2017,8041021,تمر مكنوز,STORED DATES,اثيوبيا,ETHIOPIA,"1,836,400","508,704"
2017,8041021,تمر مكنوز,STORED DATES,اذربيجان,AZERBAIJAN,"20,400","3,504"
2017,8041021,تمر مكنوز,STORED DATES,استراليا,AUSTRALIA,"2,236,328","194,656"
2017,8041021,تمر مكنوز,STORED DATES,افغانسـتان,AFGHANISTAN,"825,400","152,904"
2017,8041021,تمر مكنوز,STORED DATES,الاردن,JORDAN,"15,789,460","2,405,527"
2017,8041021,تمر مكنوز,STORED DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"71,958,228","11,066,089"
2017,8041021,تمر مكنوز,STORED DATES,البانيا,ALBANIA,"346,998","110,000"
2017,8041021,تمر مكنوز,STORED DATES,البحرين,BAHRAIN,"7,656,319","1,887,238"
2017,8041021,تمر مكنوز,STORED DATES,البوسنة والهرسك,BOSNIA & HERZEGOVINA,"222,000","35,435"
2017,8041021,تمر مكنوز,STORED DATES,التشيك,CZECH REPUBLIC,"24,238","3,489"
2017,8041021,تمر مكنوز,STORED DATES,الجزائر,ALGERIA,"1,141,200","206,712"
2017,8041021,تمر مكنوز,STORED DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"45,197,083","22,643,464"
2017,8041021,تمر مكنوز,STORED DATES,الدنمرك,DENMARK,"84,373","31,961"
2017,8041021,تمر مكنوز,STORED DATES,السـنغال,SENEGAL,"203,645","77,756"
2017,8041021,تمر مكنوز,STORED DATES,السـودان,SUDAN,"850,962","244,388"
2017,8041021,تمر مكنوز,STORED DATES,السويد,SWEDEN,"996,092","234,738"
2017,8041021,تمر مكنوز,STORED DATES,الصـين,CHINA,"3,073,897","1,375,345"
2017,8041021,تمر مكنوز,STORED DATES,الـفـلبين,PHILIPPINES,"189,400","32,504"
2017,8041021,تمر مكنوز,STORED DATES,الكميرون,CAMEROON,"688,999","130,000"
2017,8041021,تمر مكنوز,STORED DATES,الكويت,KUWAIT,"29,073,455","5,602,285"
2017,8041021,تمر مكنوز,STORED DATES,المانيا,GERMANY,"3,239,377","386,439"
2017,8041021,تمر مكنوز,STORED DATES,المجر (هنغاريا),HUNGARY,"2,800",461
2017,8041021,تمر مكنوز,STORED DATES,المغرب,MOROCCO,"20,524,076","2,665,218"
2017,8041021,تمر مكنوز,STORED DATES,المملكة المتحدة,UNITED KINGDOM,"12,393,594","1,252,989"
2017,8041021,تمر مكنوز,STORED DATES,النرويج,NORWAY,"202,792","25,737"
2017,8041021,تمر مكنوز,STORED DATES,النمسـا,AUSTRIA,"8,000","1,560"
2017,8041021,تمر مكنوز,STORED DATES,النيجر,NIGER,"84,000","38,000"
2017,8041021,تمر مكنوز,STORED DATES,الـهـنـد,INDIA,"12,952,157","2,413,078"
2017,8041021,تمر مكنوز,STORED DATES,الولايات المتحدة الامريكية,U.S.A,"8,774,194","741,982"
2017,8041021,تمر مكنوز,STORED DATES,الـيـابـان,JAPAN,"10,400",504
2017,8041021,تمر مكنوز,STORED DATES,انـدونيسـيا,INDONESIA,"2,085,654","375,784"
2017,8041021,تمر مكنوز,STORED DATES,ايطاليا,ITALY,"5,000","2,000"
2017,8041021,تمر مكنوز,STORED DATES,باكسـتان,PAKISTAN,"6,028,447","1,267,275"
2017,8041021,تمر مكنوز,STORED DATES,بروناي دار السلام,BRUNEI DARUSSALAM,"3,607,400","191,199"
2017,8041021,تمر مكنوز,STORED DATES,بلجيكا,BELGIUM,"1,026,696","159,715"
2017,8041021,تمر مكنوز,STORED DATES,بنجـلادش,BANGLADESH,"3,826,047","760,930"
2017,8041021,تمر مكنوز,STORED DATES,بنين (داهومي),BENIN,"423,998","80,000"
2017,8041021,تمر مكنوز,STORED DATES,تـايلند,THAILAND,"290,625","45,000"
2017,8041021,تمر مكنوز,STORED DATES,تركمانستان,TURKMENISTAN,"40,000","3,000"
2017,8041021,تمر مكنوز,STORED DATES,تركيا,TURKEY,"5,844,077","956,087"
2017,8041021,تمر مكنوز,STORED DATES,تشـاد,CHAD,"404,000","77,664"
2017,8041021,تمر مكنوز,STORED DATES,تنزانيا,TANZANIA,"1,286,804","289,920"
2017,8041021,تمر مكنوز,STORED DATES,تونس,TUNISIA,"50,800","4,608"
2017,8041021,تمر مكنوز,STORED DATES,جامبيا,GAMBIA,"538,996","102,100"
2017,8041021,تمر مكنوز,STORED DATES,جزر القمر,COMOROS,"345,526","67,000"
2017,8041021,تمر مكنوز,STORED DATES,جزر المالديف,MALDIVES,"264,998","50,000"
2017,8041021,تمر مكنوز,STORED DATES,جمهورية الصومال,SOMALIA,"20,379,545","2,140,200"
2017,8041021,تمر مكنوز,STORED DATES,جمهورية كونجو الديمقراطية (زائير),"CONGO, THE DEMOCRATIC REPUBLIC","55,000","22,000"
2017,8041021,تمر مكنوز,STORED DATES,جنوب افريقيا,SOUTH AFRICA,"2,978,886","166,907"
